Customer_ID,Loan_Amount,Customer_Vintage,No_of_MFIs,Category,Region,Income,Credit_Score,CREATED_TS,Final_Status
19565,272398,8,3,Unique,West,14114,786,2027-03-27 04:00:00,Rejected
19566,75516,3,2,Others,South,68742,613,2027-03-27 05:00:00,Rejected
19567,103077,7,4,CAGL+2,East,27921,691,2027-03-27 06:00:00,Approved
19568,221917,0,2,Others,North,68139,579,2027-03-27 07:00:00,Rejected
19569,211961,4,4,Unique,North,66768,681,2027-03-27 08:00:00,Rejected
19570,60117,2,3,CAGL+2,North,30054,555,2027-03-27 09:00:00,Rejected
19571,11737,3,5,CAGL+2,West,73111,588,2027-03-27 10:00:00,Rejected
19572,92404,3,2,CAGL+1,North,39517,695,2027-03-27 11:00:00,Approved
19573,153398,7,5,CAGL+1,West,45483,600,2027-03-27 12:00:00,Rejected
19574,285055,9,3,Unique,North,17593,652,2027-03-27 13:00:00,Approved
19575,170152,9,1,CAGL+1,South,71908,655,2027-03-27 14:00:00,Approved
19576,294779,2,3,Unique,East,43657,796,2027-03-27 15:00:00,Approved
19577,198214,0,3,CAGL+1,East,64146,733,2027-03-27 16:00:00,Approved
19578,245603,4,3,CAGL+1,South,23883,766,2027-03-27 17:00:00,Approved
19579,250655,1,1,CAGL+1,South,33405,606,2027-03-27 18:00:00,Approved
19580,229973,5,1,CAGL+1,West,31810,736,2027-03-27 19:00:00,Approved
19581,92888,3,3,CAGL+1,East,23517,610,2027-03-27 20:00:00,Approved
19582,26820,8,1,Unique,North,19362,694,2027-03-27 21:00:00,Rejected
19583,86502,6,4,Unique,South,44646,774,2027-03-27 22:00:00,Approved
19584,77345,1,3,CAGL+1,South,71574,587,2027-03-27 23:00:00,Rejected
19585,180386,6,2,Others,West,75576,753,2027-03-28 00:00:00,Approved
19586,80793,9,4,Unique,West,18059,758,2027-03-28 01:00:00,Approved
19587,277053,7,3,CAGL+2,East,32710,638,2027-03-28 02:00:00,Approved
19588,102881,2,2,CAGL+1,North,17187,662,2027-03-28 03:00:00,Approved
19589,24866,2,2,Unique,South,54889,586,2027-03-28 04:00:00,Rejected
19590,183861,1,5,Unique,South,40591,694,2027-03-28 05:00:00,Rejected
19591,269546,0,5,CAGL+2,West,65633,640,2027-03-28 06:00:00,Rejected
19592,254734,2,2,Unique,North,14373,580,2027-03-28 07:00:00,Rejected
19593,58500,9,3,Unique,South,63035,563,2027-03-28 08:00:00,Rejected
19594,209841,6,3,CAGL+1,East,48251,730,2027-03-28 09:00:00,Approved
19595,266043,8,3,CAGL+2,West,65678,585,2027-03-28 10:00:00,Rejected
19596,284272,8,3,Unique,West,73036,635,2027-03-28 11:00:00,Rejected
19597,15202,5,2,Unique,East,25998,797,2027-03-28 12:00:00,Rejected
19598,270731,5,1,CAGL+2,West,24057,670,2027-03-28 13:00:00,Approved
19599,206399,4,1,Unique,West,27965,554,2027-03-28 14:00:00,Rejected
19600,189037,1,3,CAGL+2,North,10281,589,2027-03-28 15:00:00,Rejected
19601,89258,6,5,CAGL+1,East,71272,747,2027-03-28 16:00:00,Approved
19602,140388,0,2,CAGL+1,South,32575,781,2027-03-28 17:00:00,Approved
19603,121302,5,1,Unique,West,45342,746,2027-03-28 18:00:00,Approved
19604,190312,3,2,Unique,East,27286,637,2027-03-28 19:00:00,Approved
19605,93583,2,5,Unique,North,43438,699,2027-03-28 20:00:00,Approved
19606,195361,0,2,Unique,East,51998,563,2027-03-28 21:00:00,Rejected
19607,70064,5,5,CAGL+2,South,76481,702,2027-03-28 22:00:00,Rejected
19608,107119,6,5,CAGL+2,South,52163,761,2027-03-28 23:00:00,Rejected
19609,234121,0,4,CAGL+2,West,64443,742,2027-03-29 00:00:00,Rejected
19610,32413,0,5,CAGL+2,East,30418,726,2027-03-29 01:00:00,Approved
19611,189971,6,4,Unique,West,53795,584,2027-03-29 02:00:00,Rejected
19612,96891,5,5,Unique,North,36194,778,2027-03-29 03:00:00,Approved
19613,211041,6,5,Others,North,20494,799,2027-03-29 04:00:00,Rejected
19614,43033,7,2,CAGL+2,West,38712,729,2027-03-29 05:00:00,Approved
19615,11378,7,4,Unique,East,14198,769,2027-03-29 06:00:00,Approved
19616,115461,8,1,CAGL+1,North,64301,706,2027-03-29 07:00:00,Approved
19617,183846,8,1,CAGL+1,South,31015,735,2027-03-29 08:00:00,Approved
19618,200680,6,2,Unique,West,59764,799,2027-03-29 09:00:00,Approved
19619,129104,8,1,CAGL+2,North,59035,653,2027-03-29 10:00:00,Approved
19620,145886,5,1,Others,East,24859,621,2027-03-29 11:00:00,Approved
19621,199407,8,5,Others,South,74333,759,2027-03-29 12:00:00,Rejected
19622,259524,1,3,Unique,West,28515,580,2027-03-29 13:00:00,Rejected
19623,295907,1,3,CAGL+2,South,27965,570,2027-03-29 14:00:00,Rejected
19624,151072,5,1,CAGL+1,West,22588,683,2027-03-29 15:00:00,Approved
19625,190940,2,2,Others,West,32386,558,2027-03-29 16:00:00,Rejected
19626,155299,1,2,Others,East,77869,579,2027-03-29 17:00:00,Rejected
19627,158351,7,4,CAGL+2,North,69879,657,2027-03-29 18:00:00,Rejected
19628,215976,6,2,CAGL+1,North,13575,567,2027-03-29 19:00:00,Rejected
19629,206012,7,2,Others,West,56105,579,2027-03-29 20:00:00,Rejected
19630,183808,5,5,Unique,South,53603,798,2027-03-29 21:00:00,Rejected
19631,220511,8,5,Unique,South,14726,633,2027-03-29 22:00:00,Rejected
19632,17771,8,1,CAGL+1,East,41066,609,2027-03-29 23:00:00,Approved
19633,175189,1,2,CAGL+2,North,51780,732,2027-03-30 00:00:00,Approved
19634,111290,9,3,Unique,South,40953,672,2027-03-30 01:00:00,Approved
19635,218130,4,2,CAGL+2,North,44230,559,2027-03-30 02:00:00,Rejected
19636,203209,8,2,Others,East,13980,797,2027-03-30 03:00:00,Rejected
19637,44890,2,1,CAGL+1,West,19206,690,2027-03-30 04:00:00,Approved
19638,103740,4,3,Unique,South,40928,590,2027-03-30 05:00:00,Rejected
19639,18689,7,1,CAGL+1,East,63336,551,2027-03-30 06:00:00,Rejected
19640,38063,1,2,Unique,North,66430,668,2027-03-30 07:00:00,Approved
19641,220670,5,3,Unique,North,32023,554,2027-03-30 08:00:00,Rejected
19642,11363,3,2,CAGL+1,West,49201,710,2027-03-30 09:00:00,Approved
19643,157763,5,1,Unique,West,51975,742,2027-03-30 10:00:00,Approved
19644,143823,2,1,CAGL+1,South,15483,797,2027-03-30 11:00:00,Rejected
19645,17782,5,5,CAGL+1,South,67135,586,2027-03-30 12:00:00,Rejected
19646,153612,6,3,Unique,East,34969,610,2027-03-30 13:00:00,Rejected
19647,233628,9,5,Unique,South,29678,607,2027-03-30 14:00:00,Rejected
19648,212456,2,3,CAGL+1,West,36698,561,2027-03-30 15:00:00,Rejected
19649,73177,4,4,CAGL+1,North,71327,590,2027-03-30 16:00:00,Rejected
19650,68396,7,3,CAGL+1,West,29858,577,2027-03-30 17:00:00,Rejected
19651,289021,1,2,Unique,South,50343,759,2027-03-30 18:00:00,Approved
19652,28405,6,3,Unique,North,56903,585,2027-03-30 19:00:00,Rejected
19653,126435,0,5,CAGL+2,West,22838,643,2027-03-30 20:00:00,Approved
19654,56233,6,1,CAGL+1,South,50328,591,2027-03-30 21:00:00,Rejected
19655,293615,0,1,Others,West,78956,731,2027-03-30 22:00:00,Rejected
19656,275446,3,3,Others,West,24633,731,2027-03-30 23:00:00,Approved
19657,221045,3,4,CAGL+1,West,15665,587,2027-03-31 00:00:00,Rejected
19658,107972,4,1,CAGL+1,West,39263,634,2027-03-31 01:00:00,Approved
19659,212763,1,1,Unique,West,13551,652,2027-03-31 02:00:00,Approved
19660,238088,5,1,Unique,West,30906,672,2027-03-31 03:00:00,Approved
19661,133811,5,4,CAGL+2,West,35395,620,2027-03-31 04:00:00,Approved
19662,69269,7,5,Others,West,76643,618,2027-03-31 05:00:00,Approved
19663,113558,9,3,CAGL+1,East,64142,735,2027-03-31 06:00:00,Approved
19664,100868,0,4,CAGL+1,West,47209,776,2027-03-31 07:00:00,Approved
19665,267882,3,3,Others,West,67191,628,2027-03-31 08:00:00,Approved
19666,107383,1,2,Unique,East,37631,686,2027-03-31 09:00:00,Approved
19667,239297,7,3,CAGL+1,North,12603,597,2027-03-31 10:00:00,Rejected
19668,99294,3,1,CAGL+1,East,58023,796,2027-03-31 11:00:00,Approved
19669,215446,7,4,Unique,South,24425,695,2027-03-31 12:00:00,Rejected
19670,255954,1,4,CAGL+2,North,45224,664,2027-03-31 13:00:00,Rejected
19671,236419,3,5,Unique,South,11245,561,2027-03-31 14:00:00,Rejected
19672,184115,8,2,Unique,North,78422,576,2027-03-31 15:00:00,Rejected
19673,104852,4,5,CAGL+1,West,40484,755,2027-03-31 16:00:00,Approved
19674,87080,5,5,Unique,North,45632,670,2027-03-31 17:00:00,Approved
19675,206062,9,2,CAGL+1,West,64795,626,2027-03-31 18:00:00,Approved
19676,91863,8,1,Unique,North,19554,771,2027-03-31 19:00:00,Approved
19677,26705,8,4,CAGL+1,West,75284,675,2027-03-31 20:00:00,Approved
19678,73131,6,3,CAGL+1,East,64442,713,2027-03-31 21:00:00,Approved
19679,219545,1,2,Others,East,37183,666,2027-03-31 22:00:00,Approved
19680,164161,6,5,CAGL+2,East,43994,726,2027-03-31 23:00:00,Rejected
19681,228598,8,3,Others,North,35282,665,2027-04-01 00:00:00,Approved
19682,13877,1,2,CAGL+2,West,40742,782,2027-04-01 01:00:00,Approved
19683,94256,6,2,CAGL+2,West,23803,558,2027-04-01 02:00:00,Rejected
19684,214284,6,1,CAGL+2,West,71373,711,2027-04-01 03:00:00,Approved
19685,41818,2,1,Unique,East,44074,625,2027-04-01 04:00:00,Approved
19686,240956,5,4,CAGL+1,East,72890,727,2027-04-01 05:00:00,Rejected
19687,58555,7,4,CAGL+2,North,39493,638,2027-04-01 06:00:00,Approved
19688,59421,9,3,Unique,East,38608,599,2027-04-01 07:00:00,Rejected
19689,36620,7,4,Unique,North,78141,571,2027-04-01 08:00:00,Rejected
19690,27077,2,2,CAGL+1,East,54522,554,2027-04-01 09:00:00,Rejected
19691,93335,5,2,Others,North,15540,564,2027-04-01 10:00:00,Rejected
19692,57285,1,2,CAGL+2,North,76898,656,2027-04-01 11:00:00,Approved
19693,158691,1,2,CAGL+2,North,16719,788,2027-04-01 12:00:00,Approved
19694,79503,7,1,Unique,East,18264,695,2027-04-01 13:00:00,Rejected
19695,67477,9,2,CAGL+1,North,67877,668,2027-04-01 14:00:00,Approved
19696,37488,4,2,CAGL+2,North,61188,626,2027-04-01 15:00:00,Approved
19697,88747,4,2,CAGL+2,South,12968,564,2027-04-01 16:00:00,Rejected
19698,31169,3,5,CAGL+1,South,16050,766,2027-04-01 17:00:00,Approved
19699,42669,9,3,CAGL+2,North,50372,775,2027-04-01 18:00:00,Approved
19700,65277,3,3,Unique,North,17213,743,2027-04-01 19:00:00,Rejected
19701,65120,7,2,Others,East,16317,698,2027-04-01 20:00:00,Approved
19702,64235,2,2,CAGL+2,West,21704,636,2027-04-01 21:00:00,Approved
19703,25405,2,3,Unique,East,37910,758,2027-04-01 22:00:00,Approved
19704,123307,7,4,CAGL+1,North,74843,738,2027-04-01 23:00:00,Approved
19705,156919,2,5,Others,East,27736,553,2027-04-02 00:00:00,Rejected
19706,33547,1,5,CAGL+1,East,73493,654,2027-04-02 01:00:00,Approved
19707,16575,4,4,Unique,North,26983,597,2027-04-02 02:00:00,Rejected
19708,145915,2,2,Others,East,78882,678,2027-04-02 03:00:00,Rejected
19709,234059,5,3,Unique,West,47942,556,2027-04-02 04:00:00,Rejected
19710,286996,6,5,CAGL+1,South,66784,738,2027-04-02 05:00:00,Rejected
19711,150229,2,4,CAGL+1,West,65165,730,2027-04-02 06:00:00,Rejected
19712,97942,8,4,CAGL+2,East,31581,644,2027-04-02 07:00:00,Approved
19713,253892,9,1,CAGL+2,East,15754,584,2027-04-02 08:00:00,Rejected
19714,257610,0,4,CAGL+1,West,24173,570,2027-04-02 09:00:00,Rejected
19715,82968,6,1,Others,North,56192,737,2027-04-02 10:00:00,Approved
19716,264686,3,1,Unique,East,18023,625,2027-04-02 11:00:00,Approved
19717,290981,6,5,Others,West,72927,554,2027-04-02 12:00:00,Rejected
19718,90684,8,2,Unique,South,68001,680,2027-04-02 13:00:00,Approved
19719,127704,8,2,CAGL+2,North,21658,736,2027-04-02 14:00:00,Approved
19720,86730,0,4,Unique,South,70658,625,2027-04-02 15:00:00,Approved
19721,155891,9,3,CAGL+2,East,52340,670,2027-04-02 16:00:00,Rejected
19722,279548,3,3,CAGL+2,West,70351,559,2027-04-02 17:00:00,Rejected
19723,271644,6,1,Unique,North,16949,595,2027-04-02 18:00:00,Rejected
19724,24674,9,4,Unique,North,23987,727,2027-04-02 19:00:00,Rejected
19725,95923,5,4,Unique,North,37674,739,2027-04-02 20:00:00,Approved
19726,201735,8,2,Unique,South,48407,736,2027-04-02 21:00:00,Approved
19727,38037,6,3,CAGL+1,North,24287,771,2027-04-02 22:00:00,Approved
19728,116086,2,5,CAGL+1,West,58256,694,2027-04-02 23:00:00,Approved
19729,47982,6,4,Unique,East,71145,733,2027-04-03 00:00:00,Approved
19730,277300,9,4,CAGL+1,West,55534,593,2027-04-03 01:00:00,Rejected
19731,48280,4,2,Unique,North,54131,656,2027-04-03 02:00:00,Approved
19732,85324,1,5,Unique,North,78544,696,2027-04-03 03:00:00,Approved
19733,70706,9,5,CAGL+1,West,58649,695,2027-04-03 04:00:00,Approved
19734,220793,2,5,CAGL+1,East,21078,575,2027-04-03 05:00:00,Rejected
19735,225342,5,5,Unique,West,60254,577,2027-04-03 06:00:00,Rejected
19736,151043,5,3,CAGL+1,North,16127,598,2027-04-03 07:00:00,Rejected
19737,53408,6,1,CAGL+2,North,76291,581,2027-04-03 08:00:00,Rejected
19738,193094,5,5,CAGL+1,South,34361,796,2027-04-03 09:00:00,Rejected
19739,147559,8,1,CAGL+2,East,25984,652,2027-04-03 10:00:00,Rejected
19740,258670,4,1,Unique,East,37004,569,2027-04-03 11:00:00,Rejected
19741,30997,4,2,CAGL+1,North,60972,634,2027-04-03 12:00:00,Rejected
19742,90908,7,5,CAGL+2,South,14342,595,2027-04-03 13:00:00,Rejected
19743,220042,7,3,CAGL+1,South,68046,785,2027-04-03 14:00:00,Approved
19744,174857,0,2,CAGL+2,South,64040,607,2027-04-03 15:00:00,Approved
19745,244066,2,2,CAGL+2,South,32418,565,2027-04-03 16:00:00,Rejected
19746,68676,5,1,Unique,West,22240,625,2027-04-03 17:00:00,Approved
19747,18373,5,4,Unique,South,11436,678,2027-04-03 18:00:00,Approved
19748,171355,0,3,Others,East,56594,723,2027-04-03 19:00:00,Approved
19749,196983,1,5,CAGL+1,West,24185,709,2027-04-03 20:00:00,Rejected
19750,104951,9,5,CAGL+2,North,76205,563,2027-04-03 21:00:00,Rejected
19751,298558,6,3,CAGL+1,East,18048,691,2027-04-03 22:00:00,Approved
19752,93872,0,5,Unique,West,14687,632,2027-04-03 23:00:00,Approved
19753,145772,9,4,CAGL+1,East,76248,742,2027-04-04 00:00:00,Rejected
19754,204301,4,4,CAGL+1,West,56712,574,2027-04-04 01:00:00,Rejected
19755,154973,0,5,CAGL+2,East,74177,591,2027-04-04 02:00:00,Rejected
19756,174500,5,2,Others,South,14172,662,2027-04-04 03:00:00,Approved
19757,176759,6,5,Unique,South,49771,786,2027-04-04 04:00:00,Rejected
19758,135074,7,5,Unique,East,58104,668,2027-04-04 05:00:00,Approved
19759,61224,2,3,CAGL+1,East,41892,562,2027-04-04 06:00:00,Rejected
19760,283076,2,4,Unique,North,34134,602,2027-04-04 07:00:00,Rejected
19761,270346,0,2,Unique,South,60487,745,2027-04-04 08:00:00,Approved
19762,260537,2,3,Unique,North,14551,737,2027-04-04 09:00:00,Approved
19763,188350,4,3,Unique,North,79408,761,2027-04-04 10:00:00,Approved
19764,153361,5,2,Unique,South,56784,617,2027-04-04 11:00:00,Approved
19765,95549,2,2,Unique,North,47271,590,2027-04-04 12:00:00,Rejected
19766,140768,3,3,Unique,South,51814,555,2027-04-04 13:00:00,Rejected
19767,54327,4,5,Others,North,10532,673,2027-04-04 14:00:00,Approved
19768,123209,4,2,Unique,West,60545,661,2027-04-04 15:00:00,Rejected
19769,206591,8,1,CAGL+2,North,55526,575,2027-04-04 16:00:00,Rejected
19770,28409,7,2,CAGL+2,West,23288,783,2027-04-04 17:00:00,Rejected
19771,160589,0,3,Unique,South,49213,768,2027-04-04 18:00:00,Rejected
19772,25327,1,1,Others,East,37624,571,2027-04-04 19:00:00,Rejected
19773,65344,4,3,CAGL+1,West,70468,706,2027-04-04 20:00:00,Approved
19774,275815,2,4,Unique,East,15931,662,2027-04-04 21:00:00,Rejected
19775,211549,6,4,Unique,East,26264,780,2027-04-04 22:00:00,Rejected
19776,101908,5,5,CAGL+1,East,44846,589,2027-04-04 23:00:00,Rejected
19777,219074,1,2,Others,South,52590,615,2027-04-05 00:00:00,Approved
19778,60756,7,3,Unique,West,39109,585,2027-04-05 01:00:00,Rejected
19779,186031,4,1,CAGL+1,North,47698,666,2027-04-05 02:00:00,Approved
19780,169152,5,2,CAGL+1,South,16680,764,2027-04-05 03:00:00,Approved
19781,296688,7,5,Unique,South,79196,568,2027-04-05 04:00:00,Rejected
19782,86347,5,3,CAGL+2,South,32095,693,2027-04-05 05:00:00,Approved
19783,28733,9,3,CAGL+1,North,53148,637,2027-04-05 06:00:00,Approved
19784,58093,2,4,Unique,West,34949,583,2027-04-05 07:00:00,Rejected
19785,188114,6,5,CAGL+1,East,21705,740,2027-04-05 08:00:00,Rejected
19786,194588,3,3,CAGL+2,South,35276,574,2027-04-05 09:00:00,Rejected
19787,105595,5,4,CAGL+1,West,43064,752,2027-04-05 10:00:00,Approved
19788,47487,5,4,CAGL+1,West,68621,618,2027-04-05 11:00:00,Approved
19789,50849,4,1,CAGL+2,South,33031,761,2027-04-05 12:00:00,Approved
19790,255730,0,5,CAGL+1,North,32697,691,2027-04-05 13:00:00,Rejected
19791,86400,7,5,CAGL+2,North,57794,570,2027-04-05 14:00:00,Rejected
19792,139120,9,3,Unique,South,66956,767,2027-04-05 15:00:00,Approved
19793,100930,1,1,CAGL+1,West,29801,593,2027-04-05 16:00:00,Rejected
19794,209969,3,2,CAGL+1,North,29896,729,2027-04-05 17:00:00,Approved
19795,293175,2,3,CAGL+1,South,69415,651,2027-04-05 18:00:00,Approved
19796,206236,5,4,Others,South,62752,756,2027-04-05 19:00:00,Rejected
19797,253551,0,2,CAGL+1,South,14793,783,2027-04-05 20:00:00,Approved
19798,26719,8,2,CAGL+2,North,78415,762,2027-04-05 21:00:00,Approved
19799,281862,4,3,CAGL+2,East,61469,757,2027-04-05 22:00:00,Approved
19800,10056,4,1,Unique,South,29663,674,2027-04-05 23:00:00,Approved
19801,253349,3,5,Unique,West,79395,624,2027-04-06 00:00:00,Rejected
19802,156424,3,1,Others,South,70389,597,2027-04-06 01:00:00,Rejected
19803,229420,0,3,Unique,South,66880,665,2027-04-06 02:00:00,Approved
19804,272865,8,5,CAGL+1,South,41377,627,2027-04-06 03:00:00,Rejected
19805,50194,8,2,CAGL+1,West,38955,762,2027-04-06 04:00:00,Approved
19806,187628,3,4,Unique,South,36104,739,2027-04-06 05:00:00,Rejected
19807,250455,9,1,CAGL+1,West,42880,629,2027-04-06 06:00:00,Approved
19808,89882,9,5,Unique,East,55651,679,2027-04-06 07:00:00,Rejected
19809,206867,3,1,CAGL+1,South,63433,677,2027-04-06 08:00:00,Approved
19810,161944,6,5,CAGL+1,North,45619,591,2027-04-06 09:00:00,Rejected
19811,215399,3,4,CAGL+2,East,31950,743,2027-04-06 10:00:00,Rejected
19812,83072,0,3,CAGL+2,West,57935,705,2027-04-06 11:00:00,Approved
19813,133919,8,3,CAGL+1,West,19842,798,2027-04-06 12:00:00,Approved
19814,239358,1,5,Unique,West,24229,682,2027-04-06 13:00:00,Rejected
19815,54537,4,5,CAGL+1,South,14556,685,2027-04-06 14:00:00,Approved
19816,119254,3,3,CAGL+1,East,52158,622,2027-04-06 15:00:00,Approved
19817,241735,7,2,Unique,West,79455,758,2027-04-06 16:00:00,Approved
19818,82941,5,2,Others,South,76589,760,2027-04-06 17:00:00,Approved
19819,173277,6,2,Unique,West,35945,661,2027-04-06 18:00:00,Approved
19820,231016,1,4,CAGL+2,East,71877,591,2027-04-06 19:00:00,Rejected
19821,27645,3,5,CAGL+1,South,73812,703,2027-04-06 20:00:00,Approved
19822,122661,3,1,Others,North,23065,772,2027-04-06 21:00:00,Approved
19823,171503,1,1,CAGL+1,South,61296,669,2027-04-06 22:00:00,Approved
19824,70914,9,5,CAGL+2,East,18920,647,2027-04-06 23:00:00,Approved
19825,27882,3,3,CAGL+2,North,75415,770,2027-04-07 00:00:00,Approved
19826,219611,8,5,CAGL+1,West,57287,623,2027-04-07 01:00:00,Rejected
19827,231714,7,2,Unique,East,67119,653,2027-04-07 02:00:00,Rejected
19828,154051,0,2,CAGL+1,West,40332,607,2027-04-07 03:00:00,Approved
19829,110513,7,1,CAGL+2,East,52405,688,2027-04-07 04:00:00,Approved
19830,54828,8,5,CAGL+2,West,32111,646,2027-04-07 05:00:00,Approved
19831,148300,7,1,Others,South,38289,772,2027-04-07 06:00:00,Approved
19832,215908,9,3,CAGL+1,North,26550,699,2027-04-07 07:00:00,Approved
19833,130354,0,4,CAGL+1,South,29667,603,2027-04-07 08:00:00,Approved
19834,116500,7,4,CAGL+2,East,70384,642,2027-04-07 09:00:00,Approved
19835,80908,4,3,Unique,North,70019,718,2027-04-07 10:00:00,Approved
19836,255377,8,2,CAGL+2,South,53451,762,2027-04-07 11:00:00,Approved
19837,37785,8,2,CAGL+1,East,70268,717,2027-04-07 12:00:00,Approved
19838,265333,5,2,Unique,North,56795,689,2027-04-07 13:00:00,Approved
19839,81997,2,1,CAGL+1,South,57928,565,2027-04-07 14:00:00,Rejected
19840,224473,6,1,Unique,West,41802,592,2027-04-07 15:00:00,Rejected
19841,271372,2,4,CAGL+1,North,50731,575,2027-04-07 16:00:00,Rejected
19842,286196,6,2,CAGL+1,West,25095,668,2027-04-07 17:00:00,Rejected
19843,236978,7,2,CAGL+2,North,58516,771,2027-04-07 18:00:00,Approved
19844,213940,4,3,CAGL+1,South,51248,764,2027-04-07 19:00:00,Approved
19845,80775,4,4,CAGL+2,East,38776,646,2027-04-07 20:00:00,Approved
19846,256709,3,1,Others,South,62935,765,2027-04-07 21:00:00,Approved
19847,85614,2,4,CAGL+1,South,11073,555,2027-04-07 22:00:00,Rejected
19848,148110,7,2,CAGL+1,North,67923,659,2027-04-07 23:00:00,Approved
19849,280192,5,2,Unique,West,36694,775,2027-04-08 00:00:00,Rejected
19850,235279,5,1,Others,South,44520,568,2027-04-08 01:00:00,Rejected
19851,287098,1,1,CAGL+1,West,71369,572,2027-04-08 02:00:00,Rejected
19852,241673,3,4,Unique,North,24957,675,2027-04-08 03:00:00,Rejected
19853,269407,4,5,CAGL+1,East,53719,574,2027-04-08 04:00:00,Rejected
19854,257067,9,2,Unique,North,43214,642,2027-04-08 05:00:00,Approved
19855,209387,4,2,CAGL+1,West,29193,666,2027-04-08 06:00:00,Approved
19856,285369,2,5,Unique,West,49086,565,2027-04-08 07:00:00,Rejected
19857,115622,9,4,Unique,West,59596,551,2027-04-08 08:00:00,Rejected
19858,211943,4,3,Unique,South,50038,642,2027-04-08 09:00:00,Rejected
19859,281674,4,3,CAGL+2,West,65124,607,2027-04-08 10:00:00,Approved
19860,34791,1,2,CAGL+2,West,36324,774,2027-04-08 11:00:00,Approved
19861,115806,4,3,Unique,South,62184,695,2027-04-08 12:00:00,Approved
19862,263286,2,4,CAGL+2,West,31793,721,2027-04-08 13:00:00,Rejected
19863,142721,2,3,Unique,South,61940,731,2027-04-08 14:00:00,Approved
19864,100721,4,1,Unique,East,45507,558,2027-04-08 15:00:00,Rejected
19865,37134,8,4,Unique,South,60291,551,2027-04-08 16:00:00,Rejected
19866,207525,1,5,Unique,South,73236,604,2027-04-08 17:00:00,Rejected
19867,182193,8,2,Unique,West,44739,682,2027-04-08 18:00:00,Approved
19868,227129,2,4,Others,North,20621,663,2027-04-08 19:00:00,Rejected
19869,263107,6,3,CAGL+2,South,56969,795,2027-04-08 20:00:00,Approved
19870,48217,0,4,Unique,North,24480,569,2027-04-08 21:00:00,Rejected
19871,141067,0,5,CAGL+2,East,62237,681,2027-04-08 22:00:00,Approved
19872,209419,7,4,CAGL+2,South,46050,682,2027-04-08 23:00:00,Rejected
19873,46189,8,5,Unique,West,60996,566,2027-04-09 00:00:00,Rejected
19874,128903,2,5,Unique,East,24093,554,2027-04-09 01:00:00,Rejected
19875,204549,5,4,CAGL+1,South,50685,599,2027-04-09 02:00:00,Rejected
19876,176561,2,2,Unique,South,63447,749,2027-04-09 03:00:00,Approved
